window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.01615718698769342,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.560536955172817e-08,<=,1e-05,True
100,mean_turnover,0.4038877930338616,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.6892097676161256,>=,0.7,False
100,q05_normalized_direction_entropy,0.6301360928372818,>=,0.5,True
100,mean_effective_positions,2.2258288993438087,>=,2.5,False
