stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,std_leverage_gate,mean_effective_leverage,gate_gross_mae,fraction_at_position_cap,mean_direction_entropy,total_actions,update_count
pretrain,,1,0.07000880692331568,0.15,121697.17254900993,1.1109793378217587,1.5301635116338728,0.0902328461219734,1.2352190475600462,0.0,0.11760952378002305,0.4191249231142657,0.47043807959804934,0.8475994557142257,0.23864395540457167,0.4704380951200922,5.233145894401048e-08,0.0,1.130858873327573,24,0
pretrain,,2,-0.09725042504853615,0.1497,100057.22312368998,1.028860751883171,1.3941306116325511,0.08151860752009722,1.249888396433865,0.0,0.12494419821693252,0.4071273420538221,0.49977675701181096,0.8758159637451172,0.22940782922556838,0.4997767928677301,5.6965897443639335e-08,0.0,1.1322127481301625,48,0
pretrain,,3,0.20519745495320807,0.1494006,144726.9995343847,1.1032770065191602,1.4550018154084683,0.086538722417997,1.2391325161969733,0.0,0.11956625809848664,0.3901951568467277,0.4782650334139665,0.7422703802585602,0.20412134093654538,0.4782650323939466,4.936009647312408e-08,0.0,1.1276474048693974,72,0
pretrain,,4,-0.22393473425345709,0.1491017988,88711.99101870233,1.0911252751414267,1.5055624808051753,0.08057617177857201,1.236132595399838,0.0,0.11806629769991907,0.38820817640849525,0.4722651808212201,0.803557676076889,0.2022130534750005,0.4722651907996762,4.9714885985707724e-08,0.0,1.1288806001345317,96,0
pretrain,,5,-0.33932044850694876,0.1488035952024,80837.05459019149,1.079245513371591,1.5336491827453884,0.08521999648577655,1.2336155383049376,0.0,0.11680776915246888,0.37945741627897533,0.4672310557216406,0.8224671542644499,0.23062068887620885,0.46723107660987545,6.53256262417301e-08,0.0,1.1312381774187088,120,0
pretrain,,6,-0.3224492346286247,0.1485059880119952,81990.5252253854,0.945450155796217,1.4289758078753947,0.0856634278568685,1.2338853687757538,0.0,0.11694268438787687,0.39739550224372316,0.467770729213953,0.7185771554708481,0.19912404815401272,0.4677707375515075,5.277494591338083e-08,0.0,1.130510111649831,144,17
pretrain,,7,0.2619673573307054,0.14820897603597122,156395.75357823915,1.1054667971828687,1.5413469138688272,0.08219091078607292,1.2614519299296219,0.0,0.13072596496481095,0.4232940546103886,0.522903839747111,0.8611533164978027,0.24954020902313034,0.5229038598592437,5.168840290966278e-08,0.0,1.1310340662797291,168,41
pretrain,,8,-0.10776344556752801,0.14791255808389928,100027.27374243921,1.082773513094123,1.4465815845876933,0.09003009052208306,1.2536949607144507,0.0,0.12684748035722548,0.4357311353087425,0.5073898832003275,0.7628161936998367,0.19018057658736373,0.5073899214289018,6.102380299225867e-08,0.0,1.134505609671275,192,65
pretrain,,9,0.16660096802457677,0.14761673296773145,134837.17936371683,1.0493790481039988,1.4252280993121011,0.07646985061542301,1.2264353144204332,0.0,0.11321765721021665,0.38499488974256174,0.4528706030299266,0.7555258005857467,0.1954537260287041,0.4528706288408666,5.11783929124654e-08,0.0,1.1299458692471187,216,89
pretrain,,10,0.15139423854085893,0.14732149950179602,133870.03502517854,1.08950710394198,1.3968132118029253,0.08467717095007525,1.244101702989567,0.0,0.12205085149478345,0.38587594990219387,0.4882034007459879,0.7728387713432311,0.17910232436345314,0.4882034059791338,4.6654826132049486e-08,0.0,1.13259656727314,240,113
