stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,std_leverage_gate,mean_effective_leverage,gate_gross_mae,fraction_at_position_cap,mean_direction_entropy,total_actions,update_count
pretrain,,1,-0.04200054139958109,0.15,106348.44521357083,0.9638083583558981,1.3216681753940964,0.0847460868517741,1.2573580250387923,0.0,0.12867901251939615,0.4116306092057909,0.5147160462414225,0.856657290458679,0.22131899821404097,0.5147160500775846,5.426062713957217e-08,0.0,1.1286003291606903,24,0
pretrain,,2,-0.04756569311411611,0.1497,105368.18707508022,0.9662990808026924,1.4101018313954736,0.08209386385671226,1.2040053190486062,0.0,0.10200265952430314,0.4023705726223333,0.4080106355249882,0.7201134413480758,0.2030792890737207,0.40801063809721244,5.366191979661039e-08,0.0,1.1312136799097061,48,0
pretrain,,3,0.09506425368372778,0.1494006,124708.97572269262,1.1095282413991427,1.4668365906254597,0.08589070369277498,1.2460445606016688,0.0,0.12302228030083436,0.4177039515759264,0.49208911197880906,0.8632330805063246,0.2218954468940377,0.49208912120333737,5.4105406654958443e-08,0.0,1.1292793949445088,72,0
pretrain,,4,-0.7331944228018974,0.1491017988,61180.46800687834,1.0849187671334628,1.4805346710768008,0.08223820077747514,1.2616636990347787,0.0,0.13083184951738944,0.4085735101252794,0.5233273785561323,0.8099414169788358,0.18219729616967312,0.5233273980695577,4.931574774473072e-08,0.0,1.1331600546836853,96,0
pretrain,,5,-0.1049203241950932,0.1488035952024,99707.19913705389,1.170323118438794,1.4824446313463726,0.08498643096239755,1.239275054917449,0.0,0.11963752745872454,0.36584656366280144,0.47855010256171227,0.7182227849960325,0.1867823162709213,0.47855010983489804,5.534717018029767e-08,0.0,1.1332182834545772,120,0
pretrain,,6,-0.41906039048356236,0.1485059880119952,75682.39103942449,1.1832583762702873,1.645654663624215,0.08145755879199688,1.2624923965472372,0.0,0.1312461982736187,0.4152948036789894,0.5249847838034233,0.8710559874773025,0.2714803926536716,0.5249847930944747,5.1511008125615376e-08,0.0,1.1288618942101796,144,17
pretrain,,7,0.2521077213616729,0.14820897603597122,153810.07057448803,1.1166917275151984,1.5644393922413111,0.08144982587575604,1.2480840425095743,0.0,0.12404202125478715,0.4232140433575426,0.49616806240131456,0.8292624443769454,0.2546800792515759,0.49616808501914855,4.7807892163594566e-08,0.0,1.1248667637507122,168,41
pretrain,,8,-0.12903086458401056,0.14791255808389928,97459.374252214,1.0455720974137568,1.4202402160516494,0.08580191875493082,1.2455284314651396,0.0,0.12276421573256986,0.3820576603923525,0.4910568352788687,0.8020791471004485,0.2042747314869632,0.4910568629302794,5.940507565490213e-08,0.0,1.1300570567448933,192,65
pretrain,,9,0.049378267610470344,0.14761673296773145,117857.10527572744,1.1103237528011098,1.3591411939237936,0.08511384445500991,1.2288937049563087,0.0,0.11444685247815438,0.41947499236890246,0.45778739762802917,0.764790678024292,0.19814505508993863,0.4577874099126174,4.421564793929041e-08,0.0,1.1292847792307537,216,89
pretrain,,10,0.05676484716647121,0.14732149950179602,118761.2795816803,1.1608444770328408,1.5074066759047027,0.08434155853988316,1.241584939039534,0.0,0.12079246951976703,0.3741332085004875,0.4831698437531789,0.8410290509462356,0.22723954399942536,0.483169878079068,5.8274183959798144e-08,0.0,1.129697894056638,240,113
pretrain,,11,0.2006053136591716,0.1470268565027924,143080.53607154536,1.1002656351357745,1.399513462875811,0.08373967003218126,1.2563693642926712,0.0,0.12818468214633566,0.39549573617322104,0.5127387273435792,0.8488063365221022,0.21571514782196458,0.5127387285853425,4.9847932041361766e-08,0.0,1.1307711998621623,264,137
pretrain,,12,-0.014899544775248613,0.14673280278978681,110039.89160189811,1.1287048077418151,1.5990449964390854,0.08844849902356255,1.2605437459091522,0.0,0.13027187295457615,0.4317812291639192,0.5210874543214837,0.850128123164177,0.22878639607271137,0.5210874918183045,6.472691895427947e-08,0.0,1.1227609912554424,288,161
pretrain,,13,-0.5516549598217596,0.14643933718420726,68864.47526086027,0.9861414735139332,1.4990107498747984,0.08293952927197407,1.2288255326372262,0.0,0.11441276631861307,0.3475237717585904,0.45765104657039046,0.7032528638839721,0.1877057237467883,0.45765106527445215,6.500409827081555e-08,0.0,1.1325435290733974,312,185
pretrain,,14,-0.11416215395503654,0.14614645850983884,98407.4726759406,1.146507283196618,1.5481475572393573,0.08164930179005522,1.2327689673042013,0.0,0.11638448365210069,0.4158853931086404,0.4655379156271617,0.7264137297868728,0.19506954065371232,0.4655379346084027,4.408260184662893e-08,0.0,1.1314669847488403,336,209
pretrain,,15,0.024377593368955258,0.14585416559281916,113687.95419546888,1.0171378926075747,1.5146753934431578,0.08001811885287081,1.2530183668381403,0.0,0.12650918341907008,0.3933351279369422,0.5060367000599703,0.6790458172559738,0.12101574540306959,0.5060367336762802,6.32412376910807e-08,0.0,1.1251884798208873,360,233
pretrain,,16,0.0428335262019784,0.14556245726163353,115715.84029610199,1.067706880917975,1.5581283283328062,0.07748379414652899,1.2626055803903866,0.0,0.13130279019519334,0.447173179260322,0.5252111327523986,0.806164237856865,0.21575123988557282,0.5252111607807732,5.250885374656159e-08,0.0,1.1292891651391983,384,257
pretrain,,17,-0.08868014367020315,0.14527133234711026,101132.88005423003,1.051690123561767,1.4904467989043269,0.08323503346788211,1.2552013134339912,0.0,0.12760065671699566,0.3806969608579363,0.5104026226326823,0.776936289668083,0.21270374901823536,0.5104026268679825,5.395018624435958e-08,0.0,1.1305621912082036,408,281
pretrain,,18,-0.21064001429275525,0.144980789682416,89627.39709184482,1.0908707169070928,1.4863990965240592,0.07909145317452893,1.2629506294615567,0.0,0.13147531473077836,0.41075043060949873,0.5259012517829736,0.8133946597576142,0.20394027407492415,0.5259012589231133,4.6521780039388005e-08,0.0,1.1277524878581364,432,305
pretrain,,19,0.17237683798152426,0.1446908281030512,135705.90561096478,0.8516341519541154,1.3351453359956083,0.07561296276981737,1.2145063227397346,0.0,0.10725316136986729,0.3912378049322537,0.4290126223737995,0.7929085671901701,0.212898702906788,0.429012645479469,5.379496587076815e-08,0.0,1.131871556242307,456,329
pretrain,,20,-0.17740010879241547,0.1444014464468451,92541.22357218394,1.061936971940579,1.4156719728100873,0.08066717328669902,1.2496216048353486,0.0,0.12481080241767424,0.40915840012686594,0.4992431818197171,0.8033554166555402,0.18201029273125638,0.49924320967069696,5.924985524430326e-08,0.0,1.1344418128331502,480,353
pretrain,,21,-0.0527815609881895,0.1441126435539514,104819.42603613679,1.0705572561796781,1.448196772441057,0.08229993996724494,1.2542421725977746,0.0,0.12712108629888724,0.4370611839528595,0.5084843132644892,0.8977470576763151,0.23437911454675722,0.5084843451955489,6.084640815270011e-08,0.0,1.1267029146353404,504,377
pretrain,,22,-0.24444127794608198,0.1438244182668435,87862.51060227021,1.0521532121598416,1.6710518548808853,0.08858286005998961,1.2510108408362914,0.0,0.12550542041814575,0.4455626979470253,0.502021676239868,0.8965324610471724,0.25325775316556487,0.502021681672583,4.082297281697104e-08,0.0,1.1334523508946102,528,401
pretrain,,23,-0.003933712253669137,0.14353676943030982,110332.26339225087,1.1220272635766195,1.6552256562019168,0.08131709346020248,1.2707162274469044,0.0,0.13535811372345227,0.38934438569205143,0.5414324129621187,0.9018062710762023,0.22381645872305544,0.541432454893809,6.840786057985919e-08,0.0,1.1323101570208867,552,425
pretrain,,24,0.10038942004253738,0.1432496958914492,125739.51880414937,1.057295912732367,1.4867383826586544,0.0869297202642882,1.2715469802108903,0.0,0.1357734901054452,0.4189821407198906,0.543093955454727,0.9110366672277449,0.2794131291991566,0.5430939604217807,4.727570782995608e-08,0.0,1.1311722149451573,576,449
pretrain,,25,0.17516421493640205,0.1429631964996663,137434.32667861867,1.0848257310565361,1.3507054665669063,0.08101294065036525,1.276183936911236,0.0,0.138091968455618,0.4173544613378389,0.5523678545529643,0.805209168791771,0.2244230123573017,0.5523678738224719,4.654395437582911e-08,0.0,1.1332431187232335,600,473
pretrain,,26,-0.14862653947169938,0.14267727010666698,94951.66346821947,1.0642842411121638,1.5510317342568076,0.07954925253114041,1.253880121922564,0.0,0.126940060961282,0.40876847399132593,0.5077602186550697,0.7605802088975906,0.18512214994931642,0.5077602438451279,5.383931458065779e-08,0.0,1.1300132870674133,624,497
pretrain,,27,-0.0072688085480980755,0.14239191556645361,110509.63179603277,1.0678091487923256,1.4248784354732178,0.08530859081706661,1.2174578990920313,0.0,0.1087289495460157,0.37497775363070623,0.43491577294965583,0.7867649585008619,0.20673365237599692,0.4349157981840628,5.1754925955993514e-08,0.0,1.1312120060125987,648,521
pretrain,,28,-0.06427087660423264,0.14210713173532072,103564.7868632105,1.0895663504883129,1.477464960465102,0.08224309640543767,1.2453497463970313,0.0,0.12267487319851562,0.38601241792951313,0.49069947376847267,0.7445158660411832,0.1785093329422886,0.4906994927940624,5.4238452766123636e-08,0.0,1.130845641096433,672,545
pretrain,,29,-0.06700921750497267,0.14182291747185008,102589.22260272597,0.9541187408756242,1.4389634151637398,0.07687329700009699,1.248084931213054,0.0,0.12404246560652699,0.41617521590420176,0.49616984588404495,0.7295371621847152,0.17364385765055074,0.4961698624261078,4.403825315524301e-08,0.0,1.1292968342701595,696,569
